mode,elapsed_seconds,phase_seconds,unity_frame,active_sprites,pooled_sprites,allocated_sprites,dropped_sprite_ticks,blocking,cast_count,accepted,gc_bytes_whole_frame,draw_calls_whole_frame,batches_whole_frame,triangles_whole_frame
Full,2.080311,0.828048,22699,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.082808,0.830546,22700,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.085280,0.833018,22701,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.087732,0.835470,22702,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.090360,0.838098,22703,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.092957,0.840694,22704,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.095476,0.843213,22705,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.098017,0.845754,22706,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.100464,0.848201,22707,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.102854,0.850591,22708,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.105314,0.853052,22709,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.108587,0.856324,22710,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.111137,0.858874,22711,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.113632,0.861369,22712,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.116243,0.863980,22713,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.118772,0.866509,22714,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.121376,0.869113,22715,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.124254,0.871992,22716,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.127489,0.875227,22717,0,192,192,24122,False,1,True,40675,114,114,11592
Full,2.130691,0.878429,22718,0,192,192,24122,False,1,True,39131,114,114,11592
Full,2.133686,0.881424,22719,0,192,192,24122,False,1,True,32511,114,114,11592
Full,2.136349,0.884086,22720,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.139174,0.886911,22721,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.141891,0.889628,22722,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.144460,0.892197,22723,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.147123,0.894860,22724,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.149645,0.897382,22725,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.152455,0.900192,22726,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.155279,0.903016,22727,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.157935,0.905673,22728,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.160701,0.908438,22729,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.163528,0.911266,22730,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.166182,0.913920,22731,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.168725,0.916463,22732,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.171251,0.918989,22733,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.173818,0.921556,22734,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.176457,0.924195,22735,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.178996,0.926733,22736,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.181656,0.929394,22737,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.184122,0.931859,22738,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.186552,0.934290,22739,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.189153,0.936891,22740,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.191916,0.939654,22741,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.194522,0.942259,22742,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.197179,0.944917,22743,0,192,192,24122,False,1,True,32707,114,114,11592
Full,2.200119,0.947857,22744,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.202757,0.950495,22745,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.205528,0.953265,22746,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.208469,0.956207,22747,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.211130,0.958867,22748,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.213739,0.961477,22749,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.216528,0.964265,22750,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.219282,0.967019,22751,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.221939,0.969676,22752,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.224639,0.972377,22753,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.227136,0.974873,22754,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.229824,0.977561,22755,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.232632,0.980369,22756,0,192,192,24122,False,1,True,32371,115,115,11594
Full,2.235267,0.983004,22757,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.238030,0.985768,22758,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.240640,0.988377,22759,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.243264,0.991001,22760,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.246206,0.993944,22761,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.249106,0.996844,22762,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.251895,0.999632,22763,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.254643,1.002381,22764,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.257642,1.005379,22765,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.260360,1.008098,22766,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.263045,1.010782,22767,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.265528,1.013265,22768,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.268171,1.015908,22769,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.270838,1.018575,22770,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.273490,1.021227,22771,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.276209,1.023946,22772,0,192,192,24122,False,1,True,32319,115,115,11594
Full,2.279700,1.027437,22773,0,192,192,24122,False,1,True,40675,114,114,11592
Full,2.282892,1.030629,22774,0,192,192,24122,False,1,True,39131,114,114,11592
Full,2.285713,1.033450,22775,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.288317,1.036055,22776,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.290945,1.038683,22777,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.293707,1.041444,22778,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.296285,1.044022,22779,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.298972,1.046710,22780,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.301717,1.049454,22781,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.304444,1.052182,22782,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.307055,1.054792,22783,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.309623,1.057360,22784,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.312255,1.059992,22785,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.315038,1.062775,22786,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.317677,1.065414,22787,0,192,192,24122,False,1,True,32707,114,114,11592
Full,2.320137,1.067874,22788,0,192,192,24122,False,1,True,32623,114,114,11592
Full,2.322627,1.070365,22789,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.325171,1.072908,22790,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.327728,1.075465,22791,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.330386,1.078124,22792,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.332816,1.080553,22793,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.335307,1.083044,22794,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.337993,1.085731,22795,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.340617,1.088355,22796,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.343081,1.090818,22797,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.345679,1.093416,22798,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.348481,1.096219,22799,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.351042,1.098779,22800,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.353533,1.101270,22801,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.356176,1.103913,22802,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.358829,1.106566,22803,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.361325,1.109062,22804,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.363743,1.111481,22805,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.366790,1.114527,22806,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.369481,1.117218,22807,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.372120,1.119857,22808,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.375229,1.122966,22809,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.378020,1.125758,22810,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.380568,1.128305,22811,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.383012,1.130750,22812,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.385724,1.133461,22813,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.388508,1.136246,22814,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.391067,1.138805,22815,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.393685,1.141422,22816,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.396459,1.144197,22817,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.399218,1.146955,22818,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.401883,1.149621,22819,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.404672,1.152409,22820,0,192,192,24122,False,1,True,32319,113,113,11590
Full,2.407530,1.155268,22821,0,192,192,24122,False,1,True,32319,113,113,11590
Full,2.410309,1.158046,22822,0,192,192,24122,False,1,True,32319,113,113,11590
Full,2.413090,1.160828,22823,0,192,192,24122,False,1,True,32319,113,113,11590
Full,2.415956,1.163693,22824,0,192,192,24122,False,1,True,32319,113,113,11590
Full,2.418846,1.166584,22825,0,192,192,24122,False,1,True,32319,113,113,11590
Full,2.421996,1.169733,22826,0,192,192,24122,False,1,True,32319,113,113,11590
Full,2.424946,1.172683,22827,0,192,192,24122,False,1,True,32319,113,113,11590
Full,2.427717,1.175455,22828,0,192,192,24122,False,1,True,32319,113,113,11590
Full,2.430979,1.178717,22829,0,192,192,24122,False,1,True,40675,113,113,11590
Full,2.433934,1.181671,22830,0,192,192,24122,False,1,True,39183,113,113,11590
Full,2.436464,1.184201,22831,0,192,192,24122,False,1,True,32707,113,113,11590
Full,2.439333,1.187070,22832,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.441851,1.189588,22833,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.444313,1.192051,22834,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.447173,1.194910,22835,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.450230,1.197967,22836,0,192,192,24122,False,1,True,40479,114,114,11592
Full,2.453163,1.200900,22837,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.456177,1.203915,22838,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.459076,1.206813,22839,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.461662,1.209399,22840,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.464653,1.212390,22841,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.467474,1.215212,22842,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.470050,1.217788,22843,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.472773,1.220511,22844,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.476074,1.223811,22845,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.478976,1.226714,22846,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.481992,1.229729,22847,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.485246,1.232984,22848,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.488078,1.235816,22849,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.490835,1.238572,22850,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.493544,1.241281,22851,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.496253,1.243991,22852,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.498946,1.246684,22853,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.501559,1.249296,22854,0,192,192,24122,False,1,True,32319,114,114,11592
Reduced,2.504189,0.000000,22855,0,192,192,24122,False,1,False,32319,114,114,11592
Reduced,2.522974,0.018784,22856,0,192,192,24122,False,1,False,167723,114,114,11592
Reduced,2.525733,0.021543,22857,0,192,192,24122,False,1,False,32319,114,114,11592
Reduced,2.528460,0.024271,22858,0,192,192,24122,False,1,False,32319,114,114,11592
